"","Batch","Treatment","wellID","Image_ID","ind_type","Measurement","Normalized"
"840","2","TG003","6","8","R841X-Correction",131.215947647957,0.462001536645786
"841","2","TG003","6","9","R841X-Correction",100.807499840051,0.354935666482218
"847","2","TG003","6","1","R841X-Correction",832.24662879925,2.9302781275117
"848","2","TG003","6","13","R841X-Correction",820.512924885533,2.8889646337188
"849","2","TG003","6","14","R841X-Correction",379.123832406529,1.33486665523909
"850","2","TG003","6","17","R841X-Correction",285.423733643283,1.00495561631092
"851","2","TG003","6","19","R841X-Correction",1710.33354287102,6.02195647059023
"861","2","TG003","7","10","R841X-Mutant",209.276393609877,0.736846527914833
"862","2","TG003","7","12","R841X-Mutant",341.952847380394,1.20399039737152
"863","2","TG003","7","8","R841X-Mutant",113.32915306776,0.39902347087066
"864","2","TG003","7","9","R841X-Mutant",497.505746992862,1.7516805214674
"859","2","TG003","7","3","R841X-Correction",160.5055817417,0.565128147409648
"860","2","TG003","7","6","R841X-Correction",334.075981555861,1.17625654199709
"865","2","TG003","7","7","R841X-Correction",505.341158577015,1.77926841956225
"866","2","TG003","7","8","R841X-Correction",893.379075699159,3.14552090030674
"870","2","TG003","8","8","R841X-Mutant",408.298073994851,1.43758697762279
"871","2","TG003","8","9","R841X-Mutant",427.886987716667,1.50655807757614
"872","2","TG003","8","5","R841X-Mutant",216.001961695585,0.760526750068541
"867","2","TG003","8","5","R841X-Correction",279.612335385202,0.9844941177399
"868","2","TG003","8","6","R841X-Correction",216.863849274614,0.763561391764653
"869","2","TG003","8","9","R841X-Correction",353.218638372082,1.24365640476609
"984","2","BDNF","7","1","R841X-Mutant",472.964151141815,1.66527139820028
"985","2","BDNF","7","11","R841X-Mutant",637.649778814837,2.24511717466446
"986","2","BDNF","7","14","R841X-Mutant",546.171994363838,1.92303073819942
"987","2","BDNF","7","16","R841X-Mutant",1044.98271439114,3.6793059721084
"988","2","BDNF","7","17","R841X-Mutant",200.062070726242,0.704403586277806
"989","2","BDNF","7","2","R841X-Mutant",936.438568698596,3.29713015428478
"990","2","BDNF","7","9","R841X-Mutant",438.357172836323,1.54342281620703
"978","2","BDNF","7","1","R841X-Correction",217.759534535981,0.766715032572192
"979","2","BDNF","7","11","R841X-Correction",365.78808874053,1.28791249931183
"980","2","BDNF","7","13","R841X-Correction",854.161107672835,3.00743736841092
"981","2","BDNF","7","6","R841X-Correction",284.558674614073,1.00190980817595
"982","2","BDNF","7","7","R841X-Correction",349.480364238493,1.23049422116662
"983","2","BDNF","7","9","R841X-Correction",150.692640314533,0.530577514657831
"1003","2","BDNF","8","10A","R841X-Mutant",245.343878037927,0.86383744271898
"1004","2","BDNF","8","10B","R841X-Mutant",514.63390483355,1.81198748402914
"1005","2","BDNF","8","11","R841X-Mutant",383.719509011287,1.35104768880539
"1006","2","BDNF","8","15","R841X-Mutant",287.010460279481,1.01054236210898
"1007","2","BDNF","8","16","R841X-Mutant",145.606081113623,0.51266812018876
"1008","2","BDNF","8","19","R841X-Mutant",438.657411004342,1.54447993233865
"1009","2","BDNF","8","2","R841X-Mutant",248.465049061724,0.874826852428516
"1010","2","BDNF","8","3","R841X-Mutant",159.168124682598,0.560419061147049
"1011","2","BDNF","8","4","R841X-Mutant",134.560247124551,0.473776564947494
"1012","2","BDNF","8","5","R841X-Mutant",326.703997785882,1.1503003385713
"1013","2","BDNF","8","6","R841X-Mutant",401.91102686736,1.41509866244141
"1014","2","BDNF","8","8","R841X-Mutant",379.89964005462,1.33759821593719
"991","2","BDNF","8","1","R841X-Correction",477.378153534153,1.68081277045398
"992","2","BDNF","8","10","R841X-Correction",158.510880990106,0.558104955267962
"993","2","BDNF","8","11","R841X-Correction",582.131742844511,2.04964232279156
"994","2","BDNF","8","12","R841X-Correction",628.038309824026,2.2112759112908
"995","2","BDNF","8","13","R841X-Correction",594.656567522402,2.09374129361886
"996","2","BDNF","8","15","R841X-Correction",461.947629727225,1.62648305034117
"997","2","BDNF","8","2","R841X-Correction",515.389370122875,1.81464742080365
"998","2","BDNF","8","3","R841X-Correction",286.32707546269,1.00813621528661
"999","2","BDNF","8","4","R841X-Correction",1003.65782455798,3.53380412612958
"1000","2","BDNF","8","5","R841X-Correction",696.475145129236,2.45223688928877
"1001","2","BDNF","8","8","R841X-Correction",344.015143496666,1.21125158773607
"1002","2","BDNF","8","9","R841X-Correction",251.423030439364,0.885241683600606
"1018","2","BDNF","9","1","R841X-Mutant",293.137409821658,1.0321148931479
"1019","2","BDNF","9","13","R841X-Mutant",522.901573864897,1.84109732826248
"1020","2","BDNF","9","7","R841X-Mutant",646.828446223629,2.27743457604161
"1015","2","BDNF","9","12","R841X-Correction",333.261891117573,1.17339019045828
"1016","2","BDNF","9","19","R841X-Correction",205.687309664046,0.72420963180695
"1017","2","BDNF","9","8","R841X-Correction",425.249042730982,1.49727007060123
"1025","2","BDNF","11","11","R841X-Mutant",450.258551504063,1.58532668026669
"1026","2","BDNF","11","16","R841X-Mutant",475.148182663867,1.67296120982271
"1027","2","BDNF","11","2","R841X-Mutant",339.659766253286,1.19591663024666
"1021","2","BDNF","11","1","R841X-Correction",381.943451604632,1.3447943235266
"1022","2","BDNF","11","11","R841X-Correction",540.3682526638,1.90259619779655
"1023","2","BDNF","11","19","R841X-Correction",642.391474157168,2.26181232928347
"1024","2","BDNF","11","24","R841X-Correction",594.367157362606,2.09272230209426
"1146","2","EFT508","7","10","R841X-Mutant",598.985803641482,2.10898421016498
"1147","2","EFT508","7","4A","R841X-Mutant",169.096458615183,0.595375982279022
"1148","2","EFT508","7","4B","R841X-Mutant",504.331394467907,1.77571311566497
"1149","2","EFT508","7","6","R841X-Mutant",671.688764808954,2.36496589821549
"1150","2","EFT508","7","7","R841X-Mutant",527.961991941509,1.85891468178826
"1151","2","EFT508","7","8","R841X-Mutant",277.59466495949,0.977390051093789
"1152","2","EFT508","7","9A","R841X-Mutant",400.670477747416,1.41073078178382
"1140","2","EFT508","7","1","R841X-Correction",444.919551275876,1.5665284598233
"1141","2","EFT508","7","2","R841X-Correction",363.146972304666,1.27861332589806
"1142","2","EFT508","7","3","R841X-Correction",322.702454616795,1.1362112043905
"1143","2","EFT508","7","4","R841X-Correction",142.303235877407,0.501039049166624
"1144","2","EFT508","7","5","R841X-Correction",132.955035922093,0.468124736374291
"1145","2","EFT508","7","7","R841X-Correction",587.898515412034,2.06994669764415
"1166","2","EFT508","8","3","R841X-Mutant",600.843455871217,2.1155248647125
"1167","2","EFT508","8","6","R841X-Mutant",750.199952784325,2.64139791839815
"1168","2","EFT508","8","7","R841X-Mutant",755.051241866543,2.65847894437764
"1169","2","EFT508","8","8","R841X-Mutant",478.17824451404,1.68362983094693
"1170","2","EFT508","8","9","R841X-Mutant",494.529281048963,1.74120060752016
"1153","2","EFT508","8","1","R841X-Correction",259.158362634179,0.912477209651588
"1154","2","EFT508","8","10","R841X-Correction",203.848142000571,0.717734060034574
"1155","2","EFT508","8","11","R841X-Correction",308.286180026831,1.08545257990425
"1156","2","EFT508","8","12","R841X-Correction",675.199425381886,2.3773266714935
"1157","2","EFT508","8","13","R841X-Correction",299.201249107016,1.05346521769324
"1158","2","EFT508","8","15","R841X-Correction",136.124004086631,0.479282436241126
"1159","2","EFT508","8","18","R841X-Correction",286.865755199583,1.01003286634668
"1160","2","EFT508","8","3","R841X-Correction",250.612111451256,0.88238649850065
"1161","2","EFT508","8","4","R841X-Correction",573.631431009824,2.01971336064947
"1162","2","EFT508","8","6","R841X-Correction",664.98299494718,2.34135538412733
"1163","2","EFT508","8","7","R841X-Correction",361.983532899942,1.27451694277992
"1164","2","EFT508","8","8","R841X-Correction",344.089081761705,1.21151191883665
"1165","2","EFT508","8","9","R841X-Correction",366.405191850322,1.29008527320176
"1177","2","EFT508","9","1","R841X-Mutant",232.966929890116,0.820259134092841
"1178","2","EFT508","9","12","R841X-Mutant",238.195022720744,0.838666857885358
"1179","2","EFT508","9","4","R841X-Mutant",314.710196286845,1.10807106063592
"1180","2","EFT508","9","5","R841X-Mutant",960.832288019564,3.38301861535073
"1181","2","EFT508","9","6","R841X-Mutant",503.606555410739,1.77316101156303
"1182","2","EFT508","9","7","R841X-Mutant",223.447883730604,0.786743284594915
"1183","2","EFT508","9","8","R841X-Mutant",159.443535383993,0.561388761625794
"1184","2","EFT508","9","9","R841X-Mutant",557.957980526159,1.96452831387892
"1171","2","EFT508","9","10","R841X-Correction",346.58997822553,1.22031738821739
"1172","2","EFT508","9","11","R841X-Correction",515.745061989675,1.81589978526071
"1173","2","EFT508","9","3","R841X-Correction",453.305784262821,1.59605575887564
"1174","2","EFT508","9","4","R841X-Correction",343.505776334253,1.20945814405814
"1175","2","EFT508","9","5","R841X-Correction",194.32143928302,0.684191252368507
"1176","2","EFT508","9","8","R841X-Correction",392.93066044474,1.38347946400355
"1188","2","EFT508","13","11","R841X-Mutant",437.101310600301,1.53900101921316
"1189","2","EFT508","13","12","R841X-Mutant",329.312630197086,1.15948513816406
"1190","2","EFT508","13","14","R841X-Mutant",615.955256943871,2.16873238591856
"1191","2","EFT508","13","16","R841X-Mutant",357.112445593789,1.25736620873487
"1192","2","EFT508","13","17","R841X-Mutant",345.657323831643,1.21703358185956
"1185","2","EFT508","13","16","R841X-Correction",523.766632894105,1.84414313639744
"1186","2","EFT508","13","7","R841X-Correction",530.244245060396,1.86695032430612
"1187","2","EFT508","13","8","R841X-Correction",571.672385733073,2.01281570876766
"181","3","DMSO","13","4","R841X-Mutant",149.730671816178,0.527190495530876
"182","3","DMSO","13","5","R841X-Mutant",169.595923188628,0.597134559681906
"183","3","DMSO","13","7","R841X-Mutant",169.146498309852,0.595552168300956
"184","3","DMSO","13","9","R841X-Mutant",161.055744345026,0.567065228783503
"231","3","DMSO","13","10","R841X-Mutant",341.724297917573,1.20318569180855
"232","3","DMSO","13","2","R841X-Mutant",104.852082974606,0.369176341162015
"233","3","DMSO","13","8","R841X-Mutant",275.97545429863,0.971688931474721
"185","3","DMSO-(WT)","13","2","R841X-Correction",388.364292377227,1.3674016236046
"186","3","DMSO-(WT)","13","6","R841X-Correction",249.592445847866,0.878796332182641
"187","3","DMSO-(WT)","13","9","R841X-Correction",904.551505651836,3.18485819046641
"222","3","DMSO-(WT)","13","1","R841X-Correction",602.128358614309,2.12004891115952
"223","3","DMSO-(WT)","13","10","R841X-Correction",131.589195184763,0.463315713303766
"224","3","DMSO-(WT)","13","11","R841X-Correction",309.573594287255,1.08998546921593
"225","3","DMSO-(WT)","13","12","R841X-Correction",319.024119289846,1.12326006084575
"226","3","DMSO-(WT)","13","3","R841X-Correction",198.794721610245,0.699941344838771
"227","3","DMSO-(WT)","13","4","R841X-Correction",513.094703270679,1.80656807045937
"228","3","DMSO-(WT)","13","5","R841X-Correction",220.401307800686,0.776016518631171
"229","3","DMSO-(WT)","13","7","R841X-Correction",231.397756550479,0.81473419213898
"230","3","DMSO-(WT)","13","8","R841X-Correction",206.161291292926,0.725878485668159
"188","3","DMSO","14","13","R841X-Mutant",501.119376064124,1.76440383912593
"240","3","DMSO","14","11","R841X-Mutant",214.441374106033,0.75503203789851
"241","3","DMSO","14","12","R841X-Mutant",421.570046451311,1.48431659989138
"242","3","DMSO","14","3","R841X-Mutant",357.87425023727,1.26004846590118
"243","3","DMSO","14","4","R841X-Mutant",205.466421678611,0.723431901732774
"244","3","DMSO","14","5","R841X-Mutant",143.787639130464,0.506265521986483
"245","3","DMSO","14","8","R841X-Mutant",209.130102804889,0.736331448933098
"246","3","DMSO","14","9","R841X-Mutant",477.683528566175,1.68188797309951
"234","3","DMSO-(WT)","14","1","R841X-Correction",501.407210772609,1.76541728360432
"235","3","DMSO-(WT)","14","3","R841X-Correction",332.587748583911,1.17101658502347
"236","3","DMSO-(WT)","14","4","R841X-Correction",357.332671074237,1.25814160617855
"237","3","DMSO-(WT)","14","5","R841X-Correction",100.551229494146,0.354033357763444
"238","3","DMSO-(WT)","14","6","R841X-Correction",141.836907243713,0.499397140929019
"239","3","DMSO-(WT)","14","7","R841X-Correction",772.733384772466,2.7207364469157
"189","3","DMSO","15","12","R841X-Mutant",405.782517545729,1.42872989153039
"190","3","DMSO","15","8","R841X-Mutant",278.698819642108,0.981277697139929
"257","3","DMSO","15","1","R841X-Mutant",348.644614183015,1.22755160773583
"258","3","DMSO","15","10","R841X-Mutant",440.927245916764,1.55247185128043
"259","3","DMSO","15","2","R841X-Mutant",505.833626898259,1.78100236368445
"260","3","DMSO","15","3","R841X-Mutant",604.210725021931,2.12738076751864
"261","3","DMSO","15","9","R841X-Mutant",395.263878186447,1.39169454914617
"191","3","DMSO-(WT)","15","4","R841X-Correction",65.0377382879859,0.228993011654585
"192","3","DMSO-(WT)","15","7","R841X-Correction",164.320034973105,0.578558551914295
"247","3","DMSO-(WT)","15","1","R841X-Correction",336.228457949502,1.18383525037272
"248","3","DMSO-(WT)","15","10","R841X-Correction",295.093552602876,1.03900232556005
"249","3","DMSO-(WT)","15","11","R841X-Correction",377.329286608525,1.3285481937173
"250","3","DMSO-(WT)","15","12","R841X-Correction",120.219496524717,0.423283854781251
"251","3","DMSO-(WT)","15","13","R841X-Correction",229.260867713776,0.80721036638537
"252","3","DMSO-(WT)","15","2","R841X-Correction",217.947279581349,0.767376068833504
"253","3","DMSO-(WT)","15","3","R841X-Correction",384.333440670898,1.35320929625646
"254","3","DMSO-(WT)","15","5","R841X-Correction",677.470193663715,2.38532187675915
"255","3","DMSO-(WT)","15","8","R841X-Correction",305.112069925596,1.07427677566292
"256","3","DMSO-(WT)","15","9","R841X-Correction",430.015565539937,1.51405264087312
"193","3","DMSO","16","1","R841X-Mutant",226.457487703791,0.797339875064527
"194","3","DMSO","16","2","R841X-Mutant",289.239771702774,1.01839160087671
"195","3","DMSO","16","3","R841X-Mutant",238.863748619264,0.841021391752996
"196","3","DMSO","16","4","R841X-Mutant",430.073256914856,1.51425576788886
"197","3","DMSO","16","5","R841X-Mutant",174.28692374959,0.613651221767717
"198","3","DMSO","16","7","R841X-Mutant",119.560007827117,0.420961844407106
"199","3","DMSO-(WT)","16","1","R841X-Correction",205.345615139376,0.723006550944519
"200","3","DMSO-(WT)","16","2","R841X-Correction",283.736927617745,0.999016498468993
"201","3","DMSO-(WT)","16","3","R841X-Correction",340.273694225458,1.19807822471454
"202","3","DMSO-(WT)","16","6","R841X-Correction",267.375332354028,0.941408545401471
"203","3","DMSO","17","10","R841X-Mutant",391.697103023557,1.37913620059432
"204","3","DMSO","17","13","R841X-Mutant",469.131858833856,1.65177818364146
"205","3","DMSO","17","14","R841X-Mutant",278.219421849916,0.979589773372831
"206","3","DMSO","17","4","R841X-Mutant",193.050918539957,0.679717843867811
"207","3","DMSO","17","8","R841X-Mutant",402.290336989495,1.41643418500885
"208","3","DMSO-(WT)","17","11","R841X-Correction",316.596228804646,1.11471164005486
"209","3","DMSO-(WT)","17","3","R841X-Correction",311.516668598949,1.09682688852441
"210","3","DMSO-(WT)","17","7","R841X-Correction",35.3241604312062,0.12437372661229
"211","3","DMSO-(WT)","17","8","R841X-Correction",89.7425235255094,0.31597671254483
"212","3","DMSO-(WT)","17","9","R841X-Correction",378.702126544949,1.33338186044429
"213","3","DMSO","18","13","R841X-Mutant",960.708299559906,3.38258206125868
"214","3","DMSO","18","14","R841X-Mutant",635.623509903498,2.23798283339363
"215","3","DMSO","18","15","R841X-Mutant",220.17434655493,0.775217405061688
"216","3","DMSO","18","3","R841X-Mutant",1237.67213177876,4.35775099745931
"217","3","DMSO","18","4","R841X-Mutant",312.944960472518,1.10185579737426
"218","3","DMSO-(WT)","18","1","R841X-Correction",194.161419114476,0.683627833324655
"219","3","DMSO-(WT)","18","2","R841X-Correction",366.368215206646,1.28995508120525
"220","3","DMSO-(WT)","18","3","R841X-Correction",432.600294923961,1.52315327969513
"221","3","DMSO-(WT)","18","9","R841X-Correction",483.11019438492,1.70099485752982
"366","3","IGF1","13","11","R841X-Mutant",416.851981735816,1.46770464694188
"367","3","IGF1","13","14","R841X-Mutant",403.523894627857,1.42077744918276
"368","3","IGF1","13","15","R841X-Mutant",496.428387519074,1.74788721934725
"369","3","IGF1","13","16","R841X-Mutant",139.557554944344,0.491371711979703
"370","3","IGF1","13","18","R841X-Mutant",498.007457597235,1.75344700697717
"371","3","IGF1","13","20","R841X-Mutant",397.002970428687,1.39781776284608
"372","3","IGF1","13","22","R841X-Mutant",191.854340501534,0.675504782099196
"373","3","IGF1","13","4","R841X-Mutant",202.744641402486,0.713848716971148
"374","3","IGF1","13","8b","R841X-Mutant",256.271148071399,0.902311543141224
"375","3","IGF1","13","9","R841X-Mutant",157.704447109857,0.555265561897289
"376","3","IGF1","13","3","R841X-Mutant",443.18363445192,1.56041642653365
"377","3","IGF1","13","8a","R841X-Mutant",128.139402314719,0.451169250654683
"358","3","IGF1","13","14","R841X-Correction",725.9464534354,2.55600316136524
"359","3","IGF1","13","7","R841X-Correction",520.211346630613,1.83162523940099
"360","3","IGF1","13","10","R841X-Correction",156.75330814971,0.551916672764311
"361","3","IGF1","13","13","R841X-Correction",747.126578901268,2.63057679884591
"362","3","IGF1","13","15","R841X-Correction",555.677041064951,1.95649729665149
"363","3","IGF1","13","2","R841X-Correction",152.970408325562,0.538597365446405
"364","3","IGF1","13","3","R841X-Correction",197.505720563637,0.695402868571626
"365","3","IGF1","13","5","R841X-Correction",145.847694132679,0.513518821556074
"389","3","IGF1","14","10","R841X-Mutant",805.479547185776,2.8360332353426
"390","3","IGF1","14","11","R841X-Mutant",190.419975503273,0.670454490231583
"391","3","IGF1","14","13","R841X-Mutant",381.189299972981,1.3421390120425
"392","3","IGF1","14","14","R841X-Mutant",119.734684761513,0.421576868827187
"393","3","IGF1","14","2","R841X-Mutant",279.924715219117,0.985593983768937
"394","3","IGF1","14","9","R841X-Mutant",132.624171521918,0.466959787570108
"378","3","IGF1","14","15","R841X-Correction",482.535479549925,1.69897132958478
"379","3","IGF1","14","1","R841X-Correction",194.923229276732,0.686310109922155
"380","3","IGF1","14","10","R841X-Correction",305.220462701814,1.07465841852015
"381","3","IGF1","14","12","R841X-Correction",205.884296992543,0.724903209455831
"382","3","IGF1","14","13","R841X-Correction",289.656061823205,1.01985732725203
"383","3","IGF1","14","17","R841X-Correction",306.413214681018,1.07885800902044
"384","3","IGF1","14","2","R841X-Correction",414.845139318324,1.46063870490277
"385","3","IGF1","14","3","R841X-Correction",696.716758148294,2.45308759065609
"386","3","IGF1","14","4","R841X-Correction",777.82443686897,2.73866166053409
"387","3","IGF1","14","5","R841X-Correction",521.107031891981,1.83477888020853
"388","3","IGF1","14","8","R841X-Correction",249.613175350369,0.878869319210378
"401","3","IGF1","15","12","R841X-Mutant",320.569391685665,1.12870084936424
"402","3","IGF1","15","14","R841X-Mutant",466.944937547017,1.64407819737338
"403","3","IGF1","15","16","R841X-Mutant",602.964377136449,2.12299246984135
"404","3","IGF1","15","2","R841X-Mutant",308.535449603927,1.0863302394397
"405","3","IGF1","15","3","R841X-Mutant",412.299617163939,1.45167611180359
"406","3","IGF1","15","6","R841X-Mutant",495.391168627991,1.74423524921627
"407","3","IGF1","15","8","R841X-Mutant",586.159427137895,2.06382349791563
"395","3","IGF1","15","10","R841X-Correction",349.845026321007,1.23177816908223
"396","3","IGF1","15","11","R841X-Correction",493.693534594234,1.73825800676734
"397","3","IGF1","15","12","R841X-Correction",1060.23473543583,3.73300719734747
"398","3","IGF1","15","14","R841X-Correction",677.623212130493,2.38586064333481
"399","3","IGF1","15","16","R841X-Correction",377.421713264913,1.32887362106088
"400","3","IGF1","15","9","R841X-Correction",133.604623056546,0.470411884085237
"576","3","RAPA","9","1","R841X-Mutant",354.185090448308,1.24705921023536
"577","3","RAPA","9","10","R841X-Mutant",416.765901804879,1.46740156594387
"578","3","RAPA","9","11","R841X-Mutant",245.522380800164,0.864465937592715
"579","3","RAPA","9","12","R841X-Mutant",547.146102998107,1.92646050183684
"580","3","RAPA","9","13","R841X-Mutant",500.493040944981,1.76219856002163
"581","3","RAPA","9","16","R841X-Mutant",446.531105378695,1.57220262127422
"582","3","RAPA","9","17","R841X-Mutant",228.408222417877,0.804208266076831
"583","3","RAPA","9","2","R841X-Mutant",592.175469282513,2.08500553230368
"584","3","RAPA","9","5","R841X-Mutant",231.350890679437,0.814569180912633
"585","3","RAPA","9","7","R841X-Mutant",383.622601072129,1.35070648320038
"586","3","RAPA","9","8","R841X-Mutant",493.872037356471,1.73888650164108
"587","3","RAPA","9","9","R841X-Mutant",177.645881248287,0.625477859868822
"561","3","RAPA","9","19","R841X-Correction",343.721248229011,1.21021680448217
"562","3","RAPA","9","24a","R841X-Correction",480.788734717749,1.69282117168813
"563","3","RAPA","9","9","R841X-Correction",350.420675190419,1.23380498569259
"564","3","RAPA","9","10","R841X-Correction",733.790835235271,2.58362264291865
"565","3","RAPA","9","12","R841X-Correction",153.08580083098,0.539003653826561
"566","3","RAPA","9","14","R841X-Correction",250.482719487437,0.881930919074631
"567","3","RAPA","9","18","R841X-Correction",325.871422781334,1.14736890425734
"568","3","RAPA","9","21","R841X-Correction",265.248343043836,0.933919575140217
"569","3","RAPA","9","22","R841X-Correction",206.386007596916,0.726669694965608
"570","3","RAPA","9","3","R841X-Correction",396.742872843369,1.39690197870361
"571","3","RAPA","9","4a","R841X-Correction",134.214069608297,0.472557699807026
"572","3","RAPA","9","4b","R841X-Correction",208.091298188713,0.732673895582682
"573","3","RAPA","9","6","R841X-Correction",216.622236255557,0.762710690397336
"574","3","RAPA","9","7","R841X-Correction",597.882303043397,2.10509886710155
"575","3","RAPA","9","8","R841X-Correction",238.562856253439,0.839961972239833
"592","3","RAPA","10","1","R841X-Mutant",124.111718021334,0.436988075530601
"593","3","RAPA","10","10","R841X-Mutant",347.730447956136,1.22433289683111
"594","3","RAPA","10","11","R841X-Mutant",433.906201311465,1.52775127840304
"595","3","RAPA","10","2","R841X-Mutant",103.129893541639,0.363112640989225
"596","3","RAPA","10","3","R841X-Mutant",754.925021352905,2.65803453139048
"597","3","RAPA","10","4","R841X-Mutant",281.485300731016,0.991088688623707
"598","3","RAPA","10","5","R841X-Mutant",448.500978663667,1.57913839776304
"599","3","RAPA","10","6","R841X-Mutant",340.0505694601,1.19729261910556
"600","3","RAPA","10","7","R841X-Mutant",923.576536720169,3.25184390177557
"601","3","RAPA","10","8","R841X-Mutant",386.246546599413,1.35994519912943
"602","3","RAPA","10","9","R841X-Mutant",305.614437358808,1.07604557381791
"588","3","RAPA","10","1","R841X-Correction",214.19976316463,0.754181343846457
"589","3","RAPA","10","3","R841X-Correction",562.825896382133,1.98166788148511
"590","3","RAPA","10","4","R841X-Correction",142.644928285802,0.502242122577809
"591","3","RAPA","10","5","R841X-Correction",507.013965144152,1.78515824635832
"608","3","RAPA","11","12","R841X-Mutant",446.672639008412,1.57270095059766
"609","3","RAPA","11","13","R841X-Mutant",400.707446879936,1.41086094733411
"610","3","RAPA","11","9","R841X-Mutant",321.683720291971,1.13262431703467
"603","3","RAPA","11","11","R841X-Correction",576.655694094461,2.03036156475399
"604","3","RAPA","11","12","R841X-Correction",378.877734279614,1.33400016214249
"605","3","RAPA","11","15","R841X-Correction",343.922720665366,1.21092617386034
"606","3","RAPA","11","19","R841X-Correction",426.21866625739,1.50068404250935
"607","3","RAPA","11","24","R841X-Correction",236.765142830343,0.833632357747032
"615","3","RAPA","12","10","R841X-Mutant",632.501423014787,2.22699019899223
"616","3","RAPA","12","12","R841X-Mutant",700.082713641331,2.46493886817181
"617","3","RAPA","12","13","R841X-Mutant",623.879919909145,2.19663453145028
"618","3","RAPA","12","9","R841X-Mutant",429.424603554447,1.51197190792648
"611","3","RAPA","12","17","R841X-Correction",318.399359622015,1.12106032878768
"612","3","RAPA","12","8","R841X-Correction",174.792464367845,0.615431192469886
"613","3","RAPA","12","9a","R841X-Correction",571.724667981673,2.01299979065424
"614","3","RAPA","12","9b","R841X-Correction",479.009505860913,1.68655663997048
"723","3","DHPG","9","1","R841X-Mutant",203.461823901616,0.716373862904953
"724","3","DHPG","9","10","R841X-Mutant",476.356247759149,1.67721471665929
"725","3","DHPG","9","12","R841X-Mutant",136.20559890971,0.479569725509851
"726","3","DHPG","9","13","R841X-Mutant",234.568969642393,0.825899796227183
"727","3","DHPG","9","14","R841X-Mutant",161.802898218101,0.569695901683093
"728","3","DHPG","9","3","R841X-Mutant",115.606921078789,0.407043321659235
"729","3","DHPG","9","8","R841X-Mutant",311.878435422844,1.09810064245099
"730","3","DHPG","9","9","R841X-Mutant",457.909117425619,1.61226375061009
"732","3","DHPG","9","11","R841X-Mutant",154.906483928196,0.545414142823795
"733","3","DHPG","9","4","R841X-Mutant",521.18862671506,1.83506616947726
"734","3","DHPG","9","6","R841X-Mutant",364.038172458175,1.28175117497632
"717","3","DHPG","9","1","R841X-Correction",171.161926181635,0.602648339082427
"718","3","DHPG","9","10","R841X-Correction",134.292492981196,0.472833822636894
"719","3","DHPG","9","3","R841X-Correction",420.370298866788,1.48009237838803
"720","3","DHPG","9","4","R841X-Correction",371.447125360673,1.3078375439524
"721","3","DHPG","9","5","R841X-Correction",238.124255905886,0.838417693223638
"722","3","DHPG","9","8","R841X-Correction",117.03362951901,0.412066655358703
"731","3","DHPG","9","9","R841X-Correction",708.915203533867,2.49603740440849
"741","3","DHPG","11","10","R841X-Mutant",535.780232617082,1.8864421223984
"742","3","DHPG","11","12","R841X-Mutant",423.160605490411,1.48991683929339
"743","3","DHPG","11","15","R841X-Mutant",125.94322912677,0.443436689134837
"744","3","DHPG","11","16","R841X-Mutant",324.184616755796,1.14142978641541
"745","3","DHPG","11","4","R841X-Mutant",398.726745586744,1.4038870462383
"746","3","DHPG","11","7","R841X-Mutant",340.797064533711,1.19992097242152
"748","3","DHPG","11","2","R841X-Mutant",988.873716435326,3.48175038728887
"749","3","DHPG","11","5","R841X-Mutant",370.057386052973,1.30294437580323
"735","3","DHPG","11","10","R841X-Correction",456.727193454635,1.60810228471679
"736","3","DHPG","11","11","R841X-Correction",286.731878127905,1.00956149519137
"737","3","DHPG","11","2","R841X-Correction",468.542492191435,1.64970306777844
"738","3","DHPG","11","4","R841X-Correction",340.470685241394,1.19877181534662
"739","3","DHPG","11","7","R841X-Correction",403.467127271399,1.4205775755669
"740","3","DHPG","11","9","R841X-Correction",593.528239457695,2.08976853490257
"747","3","DHPG","11","5","R841X-Correction",243.67555657865,0.857963407652198
"754","3","DHPG","12","1","R841X-Mutant",252.986787401443,0.890747554894234
"755","3","DHPG","12","10","R841X-Mutant",290.239367250657,1.02191110203053
"756","3","DHPG","12","11","R841X-Mutant",150.1061634369,0.528512573440467
"757","3","DHPG","12","4","R841X-Mutant",592.706492461368,2.08687522519561
"758","3","DHPG","12","5","R841X-Mutant",199.481936748971,0.702360977938165
"759","3","DHPG","12","8","R841X-Mutant",146.241668789673,0.514905976853836
"750","3","DHPG","12","1","R841X-Correction",336.007572050635,1.18305752764519
"751","3","DHPG","12","2","R841X-Correction",45.4787946401821,0.160127434090055
"752","3","DHPG","12","3","R841X-Correction",329.646666047442,1.1606612534071
"753","3","DHPG","12","4","R841X-Correction",204.531526817362,0.720140206856947
"879","3","TG003","9","1","R841X-Mutant",421.255156119935,1.48320789458857
"880","3","TG003","9","11","R841X-Mutant",583.045912672139,2.05286104637425
"881","3","TG003","9","12","R841X-Mutant",349.131015272058,1.22926418958729
"882","3","TG003","9","15","R841X-Mutant",352.401376483612,1.24077888678842
"883","3","TG003","9","16","R841X-Mutant",362.406820131416,1.27600730545983
"884","3","TG003","9","18","R841X-Mutant",218.424434786513,0.769056096619423
"885","3","TG003","9","19","R841X-Mutant",168.988722667804,0.594996652067007
"886","3","TG003","9","2","R841X-Mutant",308.783405523346,1.08720327368474
