"","Batch","Treatment","wellID","Image_ID","ind_type","Measurement","Normalized"
"1200","3","EFT508","14","8","R841X-Mutant",430.217029156132,1.16755752769991
"1201","3","EFT508","14","9","R841X-Mutant",242.865946269065,0.659109111381786
"1208","3","EFT508","15","1","R841X-Mutant",573.848748932235,1.55735682497555
"1209","3","EFT508","15","10","R841X-Mutant",295.470625473829,0.801871914886413
"1210","3","EFT508","15","3","R841X-Mutant",213.382496901466,0.579094558449696
"1211","3","EFT508","15","4","R841X-Mutant",501.522592995981,1.3610722939364
"1212","3","EFT508","15","6","R841X-Mutant",178.095305952811,0.483329345472656
"1213","3","EFT508","15","7","R841X-Mutant",150.986532486714,0.409759378730204
"1214","3","EFT508","15","8","R841X-Mutant",158.466252050726,0.430058442435739
"1215","3","EFT508","15","9","R841X-Mutant",311.050339149107,0.844153393182751
"1221","3","EFT508","16","1","R841X-Mutant",437.332086645106,1.18686694217745
"1222","3","EFT508","16","3","R841X-Mutant",195.866707663247,0.531558802789811
"1223","3","EFT508","16","5","R841X-Mutant",176.550033588672,0.479135661218372
"1224","3","EFT508","16","7","R841X-Mutant",300.958815777256,0.81676620652983
"1225","3","EFT508","16","9","R841X-Mutant",323.122563773541,0.876915965979996
"1234","3","EFT508","18","12","R841X-Mutant",284.84042237613,0.773022815928052
"1235","3","EFT508","18","2","R841X-Mutant",546.179639724292,1.48226617409209
"1236","3","EFT508","18","4","R841X-Mutant",507.504837335614,1.37730738910448
"1237","3","EFT508","18","7","R841X-Mutant",778.006095130979,2.11141542850674
"1238","3","EFT508","18","9","R841X-Mutant",780.176127150137,2.11730463569198
"1246","3","EFT508","18","5","R841X-Mutant",217.993490996998,0.591608244569881
