"NAME"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ATP6V0A1"	6960.31788268056	0.455887558434473	0.134066226285847	3.40052924466261	0.000672555413366086	0.00742812596714928
"ATP6V0A2"	1884.57481213345	-0.403157141377625	0.115976048519177	-3.47606942198417	0.000508820555451152	0.00595582918798594
"ATP6V0A4"	9.52427351414965	-0.244657665010394	0.501047585741609	-0.490090584534936	0.624069800399357	0.797267496109014
"ATP6V0B"	2523.72274851878	0.453626718486979	0.0839235757489971	5.40537881038745	6.46715657287085e-08	4.62375692461794e-06
"ATP6V0C"	21.4448047962228	-0.438530673100933	0.345734380552715	-1.27068836860947	0.203839535135001	0.414323736841395
"ATP6V0D1"	2873.39514433346	0.499181327730784	0.154861542038467	3.22368990187785	0.00126550358364655	0.011902046174462
"ATP6V0D2"	5.87855762449321	0.280763174341803	0.493120349858411	0.41109277605834	0.681004506816903	0.833648893102961
"ATP6V0E1"	1201.90282747393	-0.1064979570112	0.2565440066368	-0.415111096505353	0.678060576589721	0.832154577047786
"ATP6V0E2"	3206.85033677382	0.401477165115943	0.175888635713869	2.2825494829128	0.0224569195468945	0.0959980274719879
"ATP6V1A"	6254.81096313476	0.745012744641362	0.204499026422348	3.64409936896639	0.000268329744259387	0.00366047070592607
"ATP6V1B1"	70.3861840450653	-0.0867823502122746	0.249016529361481	-0.347128716432209	0.728494620686496	0.861808918616128
"ATP6V1B2"	6510.56652490668	0.142394506474636	0.183926336128037	0.774326651393715	0.438737646924386	0.655321052521948
"ATP6V1C1"	2433.01451422711	0.0702404610944903	0.178551345463773	0.393405300380183	0.694020155484752	0.841591493766343
"ATP6V1C2"	72.1470993149465	-0.790353719599516	0.225439460821002	-3.49943025593099	0.00046625356173597	0.00561560753671049
"ATP6V1D"	1910.76640166222	0.559172719581005	0.121564189190913	4.59998740871322	4.22516478515444e-06	0.000136540333315966
"ATP6V1E1"	2112.45594870715	0.526241707398699	0.144437540837956	3.64361694153091	0.000268833425412063	0.00366103507452816
"ATP6V1E2"	105.434639404693	-0.0131596792425971	0.224904368434936	-0.0589688479866796	0.952976920622924	0.979288151073855
"ATP6V1F"	1876.98568215641	0.649340578172479	0.153429805949954	4.23234816304441	2.31264036993894e-05	0.000533238475829287
"ATP6V1G1"	3288.00061769624	0.481547127278478	0.135338195517515	3.55838819827528	0.000373137556768973	0.00470147384574939
"ATP6V1G2"	1307.57132772696	0.688576244367454	0.182448859840458	3.77405177654381	0.000160617402973575	0.00247423899433333
"ATP6V1H"	1984.95088581608	0.627551216245229	0.110921147362349	5.65789233716005	1.53243210878577e-08	1.39486550223845e-06
"ATP7A"	1061.48812063134	0.104942296399751	0.124593276795099	0.842400417780634	0.399563859251228	0.620907810323877
"ATP7B"	887.933076783596	0.216709803557237	0.114051823362896	1.90026499252828	0.0573983529840976	0.18206948919027
"ATP8A1"	3204.61067413004	0.268408236888215	0.413462399954081	0.651067467481101	0.515002935919602	0.715931951185671
"ATP8A2"	1098.53311589225	0.706535177778599	0.436405644708956	1.63354049127825	0.102355371922234	0.265815914712329
"ATP8B1"	99.0708075322531	-0.87448309563628	0.362328725221162	-2.39514301166655	0.0166138837788519	0.0779184753596258
"ATP8B2"	2672.16361917653	-0.366207490223125	0.162024097177862	-2.26012153594006	0.0238137088828315	0.0998610202790828
"ATP8B3"	31.4233494044727	-0.055431680294818	0.421772332589241	-0.132620890572331	0.8944932100734	0.951123428072676
"ATP8B4"	11.8793163751855	0.648759731334739	0.496604506401567	1.29574108262435	0.195064702409229	0.402969387783569
"ATP9A"	16659.5563732571	0.499234512947206	0.235151134858682	2.12357520999765	0.0337056802999735	0.127291870983925
"ATP9B"	1073.884092841	-0.267027899909839	0.109703507480443	-2.4341182757849	0.0149281162568499	0.0724361229399474
"ATPAF1"	2193.03115801624	0.307789199639325	0.0923135439704731	3.33421595564337	0.000855402168019138	0.00887802066650531
