"exp_ID" "Lawn" "individual" "lineID" "ind_type" "SHANK2_gtype" "ind_desc" "Color" "Family" "wellID" "sEPSC_Ampl" "sEPSC_Freq" "Setup" "growth_condition" "Line" "FamilyType" "ind_desc_paper" "line_desc_paper" "comparison_var" "comparison_label"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 19 0.894130169295481 0.815681666264883 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 19 1.00883290934601 5.38349901080698 "EXP" "AA+BDNF" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 19 1.18928630473443 7.17799867903676 "EXP" "AA+BDNF" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 19 1.09085717997711 3.30351075663155 "EXP" "AA+BDNF" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 19 1.05804747172467 8.31995301670169 "EXP" "AA+BDNF" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 19 0.631652503275965 0.163136335700022 "EXP" "AA+BDNF" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 20 0.890130590926848 1.04221012856835 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 20 1.08639221800534 5.79398173749542 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 20 0.876111903278385 0.653589404098628 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 20 0.925233384798601 0.512272774609922 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 20 1.27570057601019 0.494608197911099 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 20 1.66822383016718 9.0795933320377 "EXP" "AA+BDNF" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 20 0.932186653872239 0.529937353958432 "EXP" "AA+BDNF" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 20 1.45099024636658 6.94217933685546 "EXP" "AA+BDNF" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 20 1.03738288598631 3.9215364192924 "EXP" "AA+BDNF" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 20 1.12856043045192 3.02064291756306 "EXP" "AA+BDNF" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 21 0.987224735337635 0.530722227200707 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 21 0.95723148222783 0.442268524878598 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 21 1.0869363480697 3.36124077448249 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 21 1.01705844986707 0.79608334080106 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 21 0.95723148222783 1.59216668160212 "EXP" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 R841X" "CTRL"
"4" "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 21 1.23642399787761 5.13031486072882 "EXP" "AA+BDNF" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 21 1.0569430949599 1.41525927032388 "EXP" "AA+BDNF" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 21 1.15665470769196 6.36866672640848 "EXP" "AA+BDNF" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 21 1.79480902917718 28.9685882369166 "EXP" "AA+BDNF" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 21 1.99423225464131 8.09351396481078 "EXP" "AA+BDNF" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 22 0.972198133384537 2.2121578397656 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 22 1.04227080108849 0.632045091996951 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 22 1.08235813959189 0.474033821960425 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 22 1.2226638243538 7.42652988133027 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 22 1.04227080108849 4.1082931276073 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 22 0.771761440867521 0.395028181016739 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 22 1.02222713183678 1.65911837686149 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 22 1.1625328165987 2.05414655787823 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 22 0.922008785578276 0.553039462904111 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 22 1.1825764858504 1.34309582493759 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 23 1.37215802131474 3.88429480045629 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 23 0.832566870874619 0.103581194031452 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 23 0.746027662074032 0.388429480045629 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 23 0.686132298347517 0.233057688027378 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 23 0.752741911032698 0.673277766059806 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 23 1.00575186385609 0.427272428050192 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 23 0.719383816999959 1.06170724610544 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 23 1.60534495340302 5.65812275868395 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 23 0.559520746555524 0.0906335459913626 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 23 1.53873534071784 4.29861957852425 "COLOR_CONTROL" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 24 2.17468840032648 5.4003754621036 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 24 1.10609151395916 1.70437381509646 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 24 2.0996991451428 0.0574508027883362 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 24 0.796835825581694 0.268103745388055 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKate2" "SK0019" 24 1.28411600576519 1.87672622346147 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 24 1.17163212298968 5.18972251950388 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 24 0.871825080765366 1.5703219438387 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 24 0.843629120816305 0.383005350964728 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 24 0.97486031738773 0.24895347970697 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"4" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 24 1.1903794367856 1.28689798245873 "COLOR_CONTROL" "AA+BDNF" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "CTRL1" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 25 0.910018120598495 1.74560054724801 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 25 0.93361583186367 0.112619387147904 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 25 0.941398055791546 0.619406641983153 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 25 1.43569479495249 4.16691742582989 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 25 0.870855961477567 1.97083932154382 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 25 1.16105760214291 1.06988420746768 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 25 1.92208379044479 7.15133126549066 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 25 1.71020646802131 35.1935593663744 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 25 1.73380417928648 4.16691742582989 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 25 0.957088023388072 1.91452963219309 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 26 1.1479034975934 2.60549504838312 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 26 0.722497166158989 0.822787910015721 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 26 0.770663643902921 0.274262636671907 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 26 0.955366030558321 1.69128626176228 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 26 1.63766024329371 1.00562967008251 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 26 1.87849263201337 7.54222250847744 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 26 2.1113614964127 36.2940889172968 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 26 2.05510305040779 117.384408495576 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 26 1.49316081006191 1.50844450169549 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 26 2.28797191480712 28.0204993822654 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 27 1.36698093994563 4.57305052070234 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 27 1.07027412961217 1.3719151562107 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 27 0.899329565753703 0.571631315087793 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 27 0.728528894625759 0.228652526035117 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 27 1.04322229627429 1.21948013694852 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 27 1.25906139205518 3.1249178577187 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 27 1.3759022892379 3.39167913428213 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 27 1.41187547186805 16.3867643677555 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 27 1.23200955871731 2.85815657543896 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 27 1.08826072092724 5.18279059203476 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 28 0.76671496419068 0.106315678672947 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 28 1.66128390818773 10.3126203209606 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 28 0.775302171789615 2.44526048189897 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 28 0.928645164627751 1.16947240161301 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 28 1.0904390601823 0.31894702007149 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 28 1.07340094986695 24.8778675655762 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 28 2.71764674773934 67.1915055564114 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 28 1.6186204799581 9.88735762221618 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 28 2.30014489257204 24.1336578467603 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 28 1.08185185258336 4.03999558225642 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 29 1.42481741451479 0.606967086929799 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 29 0.954386616933659 0.315307577941177 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
