"exp_ID" "wellID" "Lawn" "individual" "lineID" "ind_type" "SHANK2_gtype" "ind_desc" "Color" "Family" "imagebatchID" "imageID" "Syn_Number" "Dend_Length" "Setup" "Line" "FamilyType" "ind_desc_paper" "line_desc_paper" "comparison_var" "comparison_label" "growth_condition"
"1" 18 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "1" 0.983868146806197 0.978453009305724 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 R841X" "CTRL" "AA"
"1" 18 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "2" 1.4758022202093 1.02456491943693 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 R841X" "CTRL" "AA"
"1" 18 "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "1" 0.590320888083718 1.33034204649222 "EXP" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 18 "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "3c" 1.18064177616744 1.3978958245621 "EXP" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 18 "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "4" 2.85321762573797 1.64355364982403 "EXP" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 18 "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "6" 4.91934073403099 1.84033985152576 "EXP" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 18 "CTRL1" "SK0441-003" "13" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "7" 8.26449243317206 2.10350107434404 "EXP" "SK0441-003 #13" "SHANK2 R841X MUT" "R841X" "R841X #13" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "1" 0.918356203705472 1.07323661566072 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 1.24896443703944 1.75062070002555 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3" 1.76324391111451 0.896365026137733 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 0.918356203705472 1.07752514950489 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "5" 0.771419211112596 1.21307401715244 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "1" 0.697950714816159 0.454268727349575 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 19 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "1" 0.0734684962964378 0.868057691651179 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 19 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "3" 0.734684962964378 0.691385362919564 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 19 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "5" 0.771419211112596 1.29389746264056 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 19 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "7" 0.624482218519721 0.915133177271913 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 19 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 2 "1" 0.624482218519721 1.93686255335211 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 20 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 1.18563110149669 1.24559372270697 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 20 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6" 1.42275732179602 1.4806400483421 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 20 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "7" 0.592815550748344 0.542218207696397 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 20 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "2" 4.32755352046291 2.80970506556936 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 20 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "3" 2.96407775374172 2.18813836769306 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "1" 0.348233601087183 1.22238828800672 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "2" 1.60187456500104 0.873877062137128 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "3" 1.18399424369642 0.62864784114563 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "4" 0.905407362826677 1.17441855020995 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "5" 1.04470080326155 0.964151698632497 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "6" 0.766113922391804 0.729153912100712 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "7" 2.0894016065231 1.80362218259416 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 21 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "1" 5.57173761739493 3.67759129029549 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 21 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "3" 2.99480896934978 2.75436017126651 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 21 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "4" 4.38774337369851 3.26786242402101 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 21 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "5" 1.39293440434873 1.16904103919544 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 22 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "4" 0.535689743331372 0.754095576134733 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 22 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "6" 1.26044645489735 1.01476196642922 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 22 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "mKO2" "SK0019" 1 "7" 1.48102458450438 1.30680090209207 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"1" 22 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "1" 0.724756711565974 0.520472259802112 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 22 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "3" 1.10289064803518 2.90891636923814 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 22 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "GFP" "SK0019" 1 "7" 0.567200904703806 0.787500822412216 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "1" 1.35213751239799 1.86400406878888 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "3" 0.676068756198993 0.465505904254244 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "5" 0.960729285124885 0.720018970331413 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "6" 1.13864211570357 1.60060441807985 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "1" 0.640486190083257 0.917282133812492 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "2c" 0.462573359504574 0.645282769543638 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "2l" 1.03189441735636 1.11525455144905 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "2u" 0.996311851240622 1.25055332242483 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "3" 0.640486190083257 1.01096342470476 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "4" 0.747233888430466 1.38959000684051 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "5" 0.640486190083257 0.942125432624365 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 2 "2" 1.92145857024977 3.02598819010429 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 2 "3" 1.06747698347209 1.06445384104059 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 23 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 2 "4" 2.02820626859698 2.34799239670425 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "1" 1.20034129548913 2.08193422205557 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "2" 0.852874078373854 0.716440493310593 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "3" 1.07398958017448 1.28164850089638 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "4" 0.410643074772596 0.457837279914999 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "5" 2.27433087566361 1.71903385992342 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "6" 0.50540686125858 0.572203174438674 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "7" 1.92686365854834 1.16155048698346 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "1" 0.600170647744564 1.01079566649254 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "2" 1.04240165134582 0.768050622296347 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "3" 1.45304472611842 1.14623284937364 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "4" 0.979225793688499 0.905796141992493 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 24 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "mKO2" "SHANK2 R841X" 1 "7" 1.10557750900314 1.31365217691178 "COLOR_CONTROL" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "CTRL3" "CTRL" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "1" 0.856670467535657 1.12520226953138 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "2" 1.13558643371006 1.70036317426431 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "3" 3.12784333495577 1.79962327513231 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "4" 0.458219087286514 0.399636234223565 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "5" 0.717212484448457 0.72674365798688 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "1" 0.677367346423542 0.708362340259606 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "2" 0.876593036548114 0.806033265517258 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "3" 0.358606242224228 0.669072300050316 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "4" 0.876593036548114 0.7295383042664 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 25 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "5" 0.677367346423542 0.690886480102699 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "1" 0.565428668321472 0.727777810528998 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "2" 1.69628600496442 1.95776269019932 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "3" 0.86989025895611 0.770948331512005 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "4" 0.587175924795374 0.481882482393406 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 2 "1" 1.13085733664294 1.01585021456941 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 2 "2" 1.80502228733393 1.85970926065027 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "1" 0.369703360056347 1.09665383815878 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "3" 0.587175924795374 0.849216558242259 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "4" 0.500186898899763 1.35445287759508 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "5" 0.935132028377819 0.844628874170588 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 26 "CTRL1" "SK0441-003" "2" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "6" 1.41357167080368 1.53152740369905 "COLOR_CONTROL" "SK0441-003 #2" "SHANK2 R841X MUT" "R841X" "R841X #2" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "1" 1.75222860771148 1.37079950663703 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "4" 1.7929781102164 0.875462556479788 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "5" 1.71147910520656 1.64985655601886 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "6" 0.285246517534427 0.447487639170878 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
